journal_entry_id,posting_date,prepared_by,entry_date,description
R24-00924,2024-03-18,TREPAT-TS2\DISABELP,2024-03-18,
R24-00925,2024-03-18,TREPAT-TS2\DTONYI,2024-03-18,
R24-00926,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
R24-00927,2024-03-18,TREPAT-TS2\DCONTACLIENTES,2024-03-18,
R24-00928,2024-03-18,TREPAT-TS2\DISABELP,2024-03-18,
R24-00929,2024-03-18,TREPAT-TS2\DISABELP,2024-03-18,
R24-00930,2024-03-18,TREPAT-TS2\DISABELP,2024-03-18,
R24-00931,2024-03-18,TREPAT-TS2\DISABELP,2024-03-18,
R24-00932,2024-03-18,TREPAT-TS2\DISABELP,2024-03-18,
R24-00933,2024-03-18,TREPAT-TS2\DISABELP,2024-03-18,
R24-00934,2024-03-18,TREPAT-TS2\DCONTACLIENTES,2024-03-18,
R24-00935,2024-03-18,TREPAT-TS2\DISABELP,2024-03-18,
R24-00936,2024-03-18,TREPAT-TS2\DISABELP,2024-03-18,
R24-00937,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
R24-00938,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
R24-00939,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
R24-00940,2024-03-18,TREPAT-TS2\DISABELP,2024-03-18,
R24-00941,2024-03-18,TREPAT-TS2\DMARIBELR,2024-03-18,
R24-00942,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
R24-00943,2024-03-18,TREPAT-TS2\DMARIBELR,2024-03-18,
R24-00944,2024-03-18,TREPAT-TS2\DMARIBELR,2024-03-18,
R24-00945,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
R24-00946,2024-03-18,TREPAT-TS2\DRESPFACTURACION,2024-03-18,
R24-00947,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
R24-00948,2024-03-18,TREPAT-TS2\DRESPFACTURACION,2024-03-18,
R24-00949,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
R24-00950,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
R24-00951,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
R24-00952,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
R24-00953,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00954,2024-03-19,TREPAT-TS2\DRESPFACTURACION,2024-03-19,
R24-00955,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00956,2024-03-19,TREPAT-TS2\DCONTACLIENTES,2024-03-19,
R24-00957,2024-03-19,TREPAT-TS2\DRESPFACTURACION,2024-03-19,
R24-00958,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00959,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00960,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00961,2024-03-19,TREPAT-TS2\DCONTACLIENTES,2024-03-19,
R24-00962,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00963,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00964,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00965,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00966,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00967,2024-03-20,TREPAT-TS2\DCONTACLIENTES,2024-03-20,
R24-00968,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00969,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00970,2024-03-20,TREPAT-TS2\DCONTACLIENTES,2024-03-20,
R24-00971,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00972,2024-03-20,TREPAT-TS2\DCONTACLIENTES,2024-03-20,
R24-00973,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
R24-00974,2024-03-20,TREPAT-TS2\DRESPFACTURACION,2024-03-20,
R24-00975,2024-03-20,TREPAT-TS2\DISABELP,2024-03-20,
R24-00976,2024-03-20,TREPAT-TS2\DISABELP,2024-03-20,
R24-00977,2024-03-20,TREPAT-TS2\DISABELP,2024-03-20,
R24-00978,2024-03-20,TREPAT-TS2\DISABELP,2024-03-20,
R24-00979,2024-03-20,TREPAT-TS2\DTONYI,2024-03-20,
R24-00980,2024-03-20,TREPAT-TS2\DRESPFACTURACION,2024-03-20,
R24-00981,2024-03-20,TREPAT-TS2\DTONYI,2024-03-20,
R24-00982,2024-04-02,TREPAT-TS2\DCONTACLIENTES,2024-04-02,
R24-00983,2024-03-20,TREPAT-TS2\DCONTACLIENTES,2024-03-20,
R24-00984,2024-03-21,TREPAT-TS2\DISABELP,2024-03-21,
R24-00985,2024-03-21,TREPAT-TS2\DISABELP,2024-03-21,
R24-00986,2024-03-21,TREPAT-TS2\DRESPFACTURACION,2024-03-21,
R24-00987,2024-03-21,TREPAT-TS2\DISABELP,2024-03-21,
R24-00988,2024-03-21,TREPAT-TS2\DISABELP,2024-03-21,
R24-00989,2024-03-21,TREPAT-TS2\DISABELP,2024-03-21,
R24-00990,2024-03-21,TREPAT-TS2\DISABELP,2024-03-21,
R24-00991,2024-03-21,TREPAT-TS2\DTONYI,2024-03-21,
R24-00992,2024-03-21,TREPAT-TS2\DSONIAT,2024-03-21,
R24-00993,2024-03-21,TREPAT-TS2\DMARIBELR,2024-03-21,
R24-00994,2024-03-21,TREPAT-TS2\DISABELP,2024-03-21,
R24-00995,2024-03-21,TREPAT-TS2\DRESPFACTURACION,2024-03-21,
R24-00996,2024-03-21,TREPAT-TS2\DISABELP,2024-03-21,
R24-00997,2024-03-21,TREPAT-TS2\DCONTACLIENTES,2024-03-21,
R24-00998,2024-03-21,TREPAT-TS2\DSONIAT,2024-03-21,
R24-00999,2024-03-21,TREPAT-TS2\DTONYI,2024-03-21,
R24-01000,2024-03-22,TREPAT-TS2\DISABELP,2024-03-22,
R24-01001,2024-03-22,TREPAT-TS2\DISABELP,2024-03-22,
R24-01002,2024-03-22,TREPAT-TS2\DISABELP,2024-03-22,
R24-01003,2024-03-22,TREPAT-TS2\DISABELP,2024-03-22,
R24-01004,2024-03-25,TREPAT-TS2\DCONTACLIENTES,2024-03-25,
R24-01005,2024-03-22,TREPAT-TS2\DISABELP,2024-03-22,
R24-01006,2024-03-22,TREPAT-TS2\DISABELP,2024-03-22,
R24-01007,2024-03-22,TREPAT-TS2\DSONIAT,2024-03-22,
R24-01008,2024-03-25,TREPAT-TS2\DRESPFACTURACION,2024-03-25,
R24-01009,2024-03-25,TREPAT-TS2\DISABELP,2024-03-25,
R24-01010,2024-03-25,TREPAT-TS2\DCONTACLIENTES,2024-03-25,
R24-01011,2024-03-25,TREPAT-TS2\DISABELP,2024-03-25,
R24-01012,2024-03-25,TREPAT-TS2\DCONTACLIENTES,2024-03-25,
R24-01013,2024-03-25,TREPAT-TS2\DISABELP,2024-03-25,
R24-01014,2024-03-25,TREPAT-TS2\DRESPFACTURACION,2024-03-25,
R24-01015,2024-03-25,TREPAT-TS2\DISABELP,2024-03-25,
R24-01016,2024-03-25,TREPAT-TS2\DSONIAT,2024-03-25,
R24-01017,2024-03-25,TREPAT-TS2\DRESPFACTURACION,2024-03-25,
R24-01018,2024-03-25,TREPAT-TS2\DISABELP,2024-03-25,
R24-01019,2024-03-25,TREPAT-TS2\DRESPFACTURACION,2024-03-25,
R24-01020,2024-03-25,TREPAT-TS2\DSONIAT,2024-03-25,
R24-01021,2024-03-25,TREPAT-TS2\DRESPFACTURACION,2024-03-25,
R24-01022,2024-03-25,TREPAT-TS2\DISABELP,2024-03-25,
R24-01023,2024-03-25,TREPAT-TS2\DRESPFACTURACION,2024-03-25,
R24-01024,2024-03-25,TREPAT-TS2\DSONIAT,2024-03-25,
R24-01025,2024-03-25,TREPAT-TS2\DISABELP,2024-03-25,
R24-01026,2024-03-25,TREPAT-TS2\DISABELP,2024-03-25,
R24-01027,2024-03-25,TREPAT-TS2\DCONTACLIENTES,2024-03-25,
R24-01028,2024-03-25,TREPAT-TS2\DTONYI,2024-03-25,
R24-01029,2024-03-25,TREPAT-TS2\DSONIAT,2024-03-25,
R24-01030,2024-03-25,TREPAT-TS2\DSONIAT,2024-03-25,
R24-01031,2024-03-25,TREPAT-TS2\DSONIAT,2024-03-25,
R24-01032,2024-03-25,TREPAT-TS2\DSONIAT,2024-03-25,
R24-01033,2024-03-26,TREPAT-TS2\DMARIBELR,2024-03-26,
R24-01034,2024-03-26,TREPAT-TS2\DISABELP,2024-03-26,
R24-01035,2024-03-26,TREPAT-TS2\DISABELP,2024-03-26,
R24-01036,2024-03-26,TREPAT-TS2\DISABELP,2024-03-26,
R24-01037,2024-03-26,TREPAT-TS2\DISABELP,2024-03-26,
R24-01038,2024-03-26,TREPAT-TS2\DISABELP,2024-03-26,
R24-01039,2024-03-26,TREPAT-TS2\DCONTACLIENTES,2024-03-26,
R24-01040,2024-03-26,TREPAT-TS2\DCONTACLIENTES,2024-03-26,
R24-01041,2024-03-26,TREPAT-TS2\DISABELP,2024-03-26,
R24-01042,2024-03-26,TREPAT-TS2\DCONTACLIENTES,2024-03-26,
R24-01043,2024-03-26,TREPAT-TS2\DISABELP,2024-03-26,
R24-01044,2024-03-26,TREPAT-TS2\DISABELP,2024-03-26,
R24-01045,2024-03-26,TREPAT-TS2\DISABELP,2024-03-26,
R24-01046,2024-03-26,TREPAT-TS2\DRESPFACTURACION,2024-03-26,
R24-01047,2024-03-27,TREPAT-TS2\DMARIBELR,2024-03-27,
R24-01048,2024-03-27,TREPAT-TS2\DISABELP,2024-03-27,
R24-01049,2024-03-27,TREPAT-TS2\DISABELP,2024-03-27,
R24-01050,2024-03-27,TREPAT-TS2\DCONTACLIENTES,2024-03-27,
R24-01051,2024-03-27,TREPAT-TS2\DTONYI,2024-03-27,
R24-01052,2024-04-02,TREPAT-TS2\DISABELP,2024-04-02,
R24-01053,2024-04-02,TREPAT-TS2\DISABELP,2024-04-02,
R24-01054,2024-04-02,TREPAT-TS2\DISABELP,2024-04-02,
R24-01055,2024-04-02,TREPAT-TS2\DCONTACLIENTES,2024-04-02,
R24-01056,2024-04-02,TREPAT-TS2\DISABELP,2024-04-02,
R24-01057,2024-04-02,TREPAT-TS2\DTONYI,2024-04-02,
R24-01058,2024-04-02,TREPAT-TS2\DISABELP,2024-04-02,
R24-01059,2024-04-02,TREPAT-TS2\DISABELP,2024-04-02,
R24-01060,2024-04-02,TREPAT-TS2\DISABELP,2024-04-02,
R24-01061,2024-04-02,TREPAT-TS2\DRESPFACTURACION,2024-04-02,
R24-01062,2024-04-03,TREPAT-TS2\DRESPFACTURACION,2024-04-03,
R24-01063,2024-04-09,TREPAT-TS2\DCONTACLIENTES,2024-04-09,
R24-01064,2024-04-09,TREPAT-TS2\DCONTACLIENTES,2024-04-09,
R24-01065,2024-04-03,TREPAT-TS2\DCONTACLIENTES,2024-04-03,
R24-01066,2024-04-03,TREPAT-TS2\DRESPFACTURACION,2024-04-03,
R24-01067,2024-04-03,TREPAT-TS2\DRESPFACTURACION,2024-04-03,
R24-01068,2024-04-03,TREPAT-TS2\DCONTACLIENTES,2024-04-03,
R24-01069,2024-04-03,TREPAT-TS2\DRESPFACTURACION,2024-04-03,
R24-01070,2024-04-04,TREPAT-TS2\DCONTACLIENTES,2024-04-04,
R24-01071,2024-04-03,TREPAT-TS2\DRESPFACTURACION,2024-04-03,
R24-01072,2024-04-03,TREPAT-TS2\DMARIBELR,2024-04-03,
R24-01073,2024-04-04,TREPAT-TS2\DMARIBELR,2024-04-04,
R24-01074,2024-04-04,TREPAT-TS2\DRESPFACTURACION,2024-04-04,
R24-01075,2024-04-04,TREPAT-TS2\DRESPFACTURACION,2024-04-04,
R24-01076,2024-04-04,TREPAT-TS2\DTONYI,2024-04-04,
R24-01077,2024-04-04,TREPAT-TS2\DRESPFACTURACION,2024-04-04,
R24-01078,2024-04-04,TREPAT-TS2\DSONIAT,2024-04-04,
R24-01079,2024-04-04,TREPAT-TS2\DSONIAT,2024-04-04,
R24-01080,2024-04-04,TREPAT-TS2\DRESPFACTURACION,2024-04-04,
R24-01081,2024-04-04,TREPAT-TS2\DRESPFACTURACION,2024-04-04,
R24-01082,2024-04-04,TREPAT-TS2\DRESPFACTURACION,2024-04-04,
R24-01083,2024-04-04,TREPAT-TS2\DTONYI,2024-04-04,
R24-01084,2024-04-04,TREPAT-TS2\DCONTACLIENTES,2024-04-04,
R24-01085,2024-04-04,TREPAT-TS2\DRESPFACTURACION,2024-04-04,
R24-01086,2024-04-05,TREPAT-TS2\DTONYI,2024-04-05,
R24-01087,2024-04-05,TREPAT-TS2\DSONIAT,2024-04-05,
R24-01088,2024-04-05,TREPAT-TS2\DTONYI,2024-04-05,
R24-01089,2024-04-05,TREPAT-TS2\DMARIBELR,2024-04-05,
R24-01090,2024-04-05,TREPAT-TS2\DRESPFACTURACION,2024-04-05,
R24-01091,2024-04-08,TREPAT-TS2\DISABELP,2024-04-08,
R24-01092,2024-04-08,TREPAT-TS2\DISABELP,2024-04-08,
R24-01093,2024-04-08,TREPAT-TS2\DISABELP,2024-04-08,
R24-01094,2024-04-08,TREPAT-TS2\DRESPFACTURACION,2024-04-08,
R24-01095,2024-04-08,TREPAT-TS2\DISABELP,2024-04-08,
R24-01096,2024-04-08,TREPAT-TS2\DTONYI,2024-04-08,
R24-01097,2024-04-08,TREPAT-TS2\DTONYI,2024-04-08,
R24-01098,2024-04-08,TREPAT-TS2\DISABELP,2024-04-08,
R24-01099,2024-04-08,TREPAT-TS2\DMARIBELR,2024-04-08,
R24-01100,2024-04-08,TREPAT-TS2\DRESPFACTURACION,2024-04-08,
R24-01101,2024-04-08,TREPAT-TS2\DSONIAT,2024-04-08,
R24-01102,2024-04-08,TREPAT-TS2\DSONIAT,2024-04-08,
R24-01103,2024-04-08,TREPAT-TS2\DSONIAT,2024-04-08,
R24-01104,2024-04-09,TREPAT-TS2\DRESPFACTURACION,2024-04-09,
R24-01105,2024-04-09,TREPAT-TS2\DRESPFACTURACION,2024-04-09,
R24-01106,2024-04-09,TREPAT-TS2\DRESPFACTURACION,2024-04-09,
R24-01107,2024-04-09,TREPAT-TS2\DRESPFACTURACION,2024-04-09,
R24-01108,2024-04-09,TREPAT-TS2\DRESPFACTURACION,2024-04-09,
R24-01109,2024-04-09,TREPAT-TS2\DCONTACLIENTES,2024-04-09,
R24-01110,2024-04-09,TREPAT-TS2\DRESPFACTURACION,2024-04-09,
R24-01111,2024-04-09,TREPAT-TS2\DRESPFACTURACION,2024-04-09,
R24-01112,2024-04-09,TREPAT-TS2\DISABELP,2024-04-09,
R24-01113,2024-04-09,TREPAT-TS2\DCONTACLIENTES,2024-04-09,
R24-01114,2024-04-09,TREPAT-TS2\DCONTACLIENTES,2024-04-09,
R24-01115,2024-04-09,TREPAT-TS2\DCONTACLIENTES,2024-04-09,
R24-01116,2024-04-09,TREPAT-TS2\DRESPFACTURACION,2024-04-09,
R24-01117,2024-04-09,TREPAT-TS2\DISABELP,2024-04-09,
R24-01118,2024-04-09,TREPAT-TS2\DISABELP,2024-04-09,
R24-01119,2024-04-09,TREPAT-TS2\DISABELP,2024-04-09,
R24-01120,2024-04-09,TREPAT-TS2\DISABELP,2024-04-09,
R24-01121,2024-04-09,TREPAT-TS2\DISABELP,2024-04-09,
R24-01122,2024-04-09,TREPAT-TS2\DISABELP,2024-04-09,
R24-01123,2024-04-09,TREPAT-TS2\DISABELP,2024-04-09,
R24-01124,2024-04-09,TREPAT-TS2\DSONIAT,2024-04-09,
R24-01125,2024-04-09,TREPAT-TS2\DSONIAT,2024-04-09,
R24-01126,2024-04-09,TREPAT-TS2\DSONIAT,2024-04-09,
R24-01127,2024-04-09,TREPAT-TS2\DCONTACLIENTES,2024-04-09,
R24-01128,2024-04-09,TREPAT-TS2\DISABELP,2024-04-09,
R24-01129,2024-04-09,TREPAT-TS2\DISABELP,2024-04-09,
R24-01130,2024-04-09,TREPAT-TS2\DISABELP,2024-04-09,
R24-01131,2024-04-09,TREPAT-TS2\DSONIAT,2024-04-09,
R24-01132,2024-04-09,TREPAT-TS2\DISABELP,2024-04-09,
R24-01133,2024-04-09,TREPAT-TS2\DSONIAT,2024-04-09,
R24-01134,2024-04-09,TREPAT-TS2\DSONIAT,2024-04-09,
R24-01135,2024-04-09,TREPAT-TS2\DRESPFACTURACION,2024-04-09,
R24-01136,2024-04-09,TREPAT-TS2\DSONIAT,2024-04-09,
R24-01137,2024-04-09,TREPAT-TS2\DSONIAT,2024-04-09,
R24-01138,2024-04-09,TREPAT-TS2\DSONIAT,2024-04-09,
R24-01139,2024-04-09,TREPAT-TS2\DSONIAT,2024-04-09,
R24-01140,2024-04-09,TREPAT-TS2\DSONIAT,2024-04-09,
R24-01141,2024-04-10,TREPAT-TS2\DCONTACLIENTES,2024-04-10,
R24-01142,2024-04-10,TREPAT-TS2\DRESPFACTURACION,2024-04-10,
R24-01143,2024-04-10,TREPAT-TS2\DISABELP,2024-04-10,
R24-01144,2024-04-10,TREPAT-TS2\DISABELP,2024-04-10,
R24-01145,2024-04-10,TREPAT-TS2\DISABELP,2024-04-10,
R24-01146,2024-04-10,TREPAT-TS2\DISABELP,2024-04-10,
R24-01147,2024-04-10,TREPAT-TS2\DTONYI,2024-04-10,
R24-01148,2024-04-11,TREPAT-TS2\DRESPFACTURACION,2024-04-11,
R24-01149,2024-04-11,TREPAT-TS2\DRESPFACTURACION,2024-04-11,
R24-01150,2024-04-11,TREPAT-TS2\DMARIBELR,2024-04-11,
R24-01151,2024-04-11,TREPAT-TS2\DCONTACLIENTES,2024-04-11,
R24-01152,2024-04-11,TREPAT-TS2\DRESPFACTURACION,2024-04-11,
R24-01153,2024-04-11,TREPAT-TS2\DCONTACLIENTES,2024-04-11,
R24-01154,2024-04-11,TREPAT-TS2\DMARIBELR,2024-04-11,
R24-01155,2024-04-11,TREPAT-TS2\DISABELP,2024-04-11,
R24-01156,2024-04-11,TREPAT-TS2\DISABELP,2024-04-11,
R24-01157,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01158,2024-04-11,TREPAT-TS2\DISABELP,2024-04-11,
R24-01159,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01160,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01161,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01162,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01163,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01164,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01165,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01166,2024-04-11,TREPAT-TS2\DCONTACLIENTES,2024-04-11,
R24-01167,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01168,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01169,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01170,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01171,2024-04-11,TREPAT-TS2\DSONIAT,2024-04-11,
R24-01172,2024-04-11,TREPAT-TS2\DCONTACLIENTES,2024-04-11,
R24-01173,2024-04-12,TREPAT-TS2\DMARIBELR,2024-04-12,
R24-01174,2024-04-12,TREPAT-TS2\DCONTACLIENTES,2024-04-12,
R24-01175,2024-04-12,TREPAT-TS2\DISABELP,2024-04-12,
R24-01176,2024-04-12,TREPAT-TS2\DSONIAT,2024-04-12,
R24-01177,2024-04-12,TREPAT-TS2\DISABELP,2024-04-12,
R24-01178,2024-04-12,TREPAT-TS2\DSONIAT,2024-04-12,
R24-01179,2024-04-12,TREPAT-TS2\DISABELP,2024-04-12,
R24-01180,2024-04-12,TREPAT-TS2\DSONIAT,2024-04-12,
R24-01181,2024-04-12,TREPAT-TS2\DISABELP,2024-04-12,
R24-01182,2024-04-12,TREPAT-TS2\DMARIBELR,2024-04-12,
R24-01183,2024-04-12,TREPAT-TS2\DSONIAT,2024-04-12,
R24-01184,2024-04-12,TREPAT-TS2\DISABELP,2024-04-12,
R24-01185,2024-04-12,TREPAT-TS2\DSONIAT,2024-04-12,
R24-01186,2024-04-12,TREPAT-TS2\DISABELP,2024-04-12,
R24-01187,2024-04-15,TREPAT-TS2\DTONYI,2024-04-15,
R24-01188,2024-04-15,TREPAT-TS2\DRESPFACTURACION,2024-04-15,
R24-01189,2024-04-15,TREPAT-TS2\DSONIAT,2024-04-15,
R24-01190,2024-04-15,TREPAT-TS2\DSONIAT,2024-04-15,
R24-01191,2024-04-15,TREPAT-TS2\DISABELP,2024-04-15,
R24-01192,2024-04-15,TREPAT-TS2\DISABELP,2024-04-15,
R24-01193,2024-04-16,TREPAT-TS2\DCONTACLIENTES,2024-04-16,
R24-01194,2024-04-15,TREPAT-TS2\DISABELP,2024-04-15,
R24-01195,2024-04-15,TREPAT-TS2\DSONIAT,2024-04-15,
R24-01196,2024-04-15,TREPAT-TS2\DSONIAT,2024-04-15,
R24-01197,2024-04-15,TREPAT-TS2\DSONIAT,2024-04-15,
R24-01198,2024-04-15,TREPAT-TS2\DSONIAT,2024-04-15,
R24-01199,2024-04-15,TREPAT-TS2\DSONIAT,2024-04-15,
R24-01200,2024-04-15,TREPAT-TS2\DISABELP,2024-04-15,
R24-01201,2024-04-24,TREPAT-TS2\DCONTACLIENTES,2024-04-24,
R24-01202,2024-04-15,TREPAT-TS2\DISABELP,2024-04-15,
R24-01203,2024-04-15,TREPAT-TS2\DISABELP,2024-04-15,
R24-01204,2024-04-15,TREPAT-TS2\DSONIAT,2024-04-15,
R24-01205,2024-04-15,TREPAT-TS2\DSONIAT,2024-04-15,
R24-01206,2024-04-15,TREPAT-TS2\DSONIAT,2024-04-15,
R24-01207,2024-04-15,TREPAT-TS2\DSONIAT,2024-04-15,
R24-01208,2024-04-15,TREPAT-TS2\DISABELP,2024-04-15,
R24-01209,2024-04-15,TREPAT-TS2\DTONYI,2024-04-15,
R24-01210,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01211,2024-04-16,TREPAT-TS2\DCONTACLIENTES,2024-04-16,
R24-01212,2024-04-16,TREPAT-TS2\DCONTACLIENTES,2024-04-16,
R24-01213,2024-04-16,TREPAT-TS2\DCONTACLIENTES,2024-04-16,
R24-01214,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01215,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01216,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01217,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01218,2024-04-16,TREPAT-TS2\DCONTACLIENTES,2024-04-16,
R24-01219,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01220,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01221,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01222,2024-04-16,TREPAT-TS2\DRESPFACTURACION,2024-04-16,
R24-01223,2024-04-17,TREPAT-TS2\DCONTACLIENTES,2024-04-17,
R24-01224,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01225,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01226,2024-04-16,TREPAT-TS2\DRESPFACTURACION,2024-04-16,
R24-01227,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01228,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01229,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01230,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01231,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01232,2024-04-17,TREPAT-TS2\DCONTACLIENTES,2024-04-17,
R24-01233,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01234,2024-04-17,TREPAT-TS2\DCONTACLIENTES,2024-04-17,
R24-01235,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01236,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01237,2024-04-17,TREPAT-TS2\DCONTACLIENTES,2024-04-17,
R24-01238,2024-04-17,TREPAT-TS2\DCONTACLIENTES,2024-04-17,
R24-01239,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01240,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01241,2024-04-16,TREPAT-TS2\DISABELP,2024-04-16,
R24-01242,2024-04-16,TREPAT-TS2\DMARIBELR,2024-04-16,
R24-01243,2024-04-17,TREPAT-TS2\DTONYI,2024-04-17,
R24-01244,2024-04-17,TREPAT-TS2\DTONYI,2024-04-17,
R24-01245,2024-04-17,TREPAT-TS2\DISABELP,2024-04-17,
R24-01246,2024-04-19,TREPAT-TS2\DCONTACLIENTES,2024-04-19,
R24-01247,2024-04-19,TREPAT-TS2\DCONTACLIENTES,2024-04-19,
R24-01248,2024-04-17,TREPAT-TS2\DRESPFACTURACION,2024-04-17,
R24-01249,2024-04-17,TREPAT-TS2\DISABELP,2024-04-17,
R24-01250,2024-04-17,TREPAT-TS2\DISABELP,2024-04-17,
R24-01251,2024-04-18,TREPAT-TS2\DSONIAT,2024-04-18,
R24-01252,2024-04-18,TREPAT-TS2\DISABELP,2024-04-18,
R24-01253,2024-04-18,TREPAT-TS2\DISABELP,2024-04-18,
R24-01254,2024-04-18,TREPAT-TS2\DISABELP,2024-04-18,
R24-01255,2024-04-18,TREPAT-TS2\DRESPFACTURACION,2024-04-18,
R24-01256,2024-04-19,TREPAT-TS2\DCONTACLIENTES,2024-04-19,
R24-01257,2024-04-18,TREPAT-TS2\DSONIAT,2024-04-18,
R24-01258,2024-04-18,TREPAT-TS2\DSONIAT,2024-04-18,
R24-01259,2024-04-18,TREPAT-TS2\DRESPFACTURACION,2024-04-18,
R24-01260,2024-04-18,TREPAT-TS2\DSONIAT,2024-04-18,
R24-01261,2024-04-18,TREPAT-TS2\DSONIAT,2024-04-18,
R24-01262,2024-04-19,TREPAT-TS2\DMARIBELR,2024-04-19,
R24-01263,2024-04-19,TREPAT-TS2\DTONYI,2024-04-19,
R24-01264,2024-04-19,TREPAT-TS2\DISABELP,2024-04-19,
R24-01265,2024-04-19,TREPAT-TS2\DSONIAT,2024-04-19,
R24-01266,2024-04-19,TREPAT-TS2\DSONIAT,2024-04-19,
R24-01267,2024-04-19,TREPAT-TS2\DISABELP,2024-04-19,
R24-01268,2024-04-22,TREPAT-TS2\DISABELP,2024-04-22,
R24-01269,2024-04-22,TREPAT-TS2\DMARIBELR,2024-04-22,
R24-01270,2024-04-22,TREPAT-TS2\DISABELP,2024-04-22,
R24-01271,2024-04-22,TREPAT-TS2\DCONTACLIENTES,2024-04-22,
R24-01272,2024-04-22,TREPAT-TS2\DISABELP,2024-04-22,
R24-01273,2024-04-22,TREPAT-TS2\DISABELP,2024-04-22,
R24-01274,2024-04-22,TREPAT-TS2\DISABELP,2024-04-22,
R24-01275,2024-04-22,TREPAT-TS2\DISABELP,2024-04-22,
R24-01276,2024-04-22,TREPAT-TS2\DISABELP,2024-04-22,
R24-01277,2024-04-22,TREPAT-TS2\DISABELP,2024-04-22,
R24-01278,2024-04-22,TREPAT-TS2\DCONTACLIENTES,2024-04-22,
R24-01279,2024-04-22,TREPAT-TS2\DISABELP,2024-04-22,
R24-01280,2024-04-22,TREPAT-TS2\DCONTACLIENTES,2024-04-22,
R24-01281,2024-04-22,TREPAT-TS2\DISABELP,2024-04-22,
R24-01282,2024-04-22,TREPAT-TS2\DISABELP,2024-04-22,
R24-01283,2024-04-22,TREPAT-TS2\DMARIBELR,2024-04-22,
