journal_entry_id,line_number,gl_account_number,amount,debit_credit_indicator,business_unit,cost_center,department,project_code,location,line_description,reference_number,customer_id,vendor_id,product_id,user_defined_01,user_defined_02,user_defined_03
11468,102880,6213005,670.41,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102879,6213005,189.0,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102878,6213005,233.08,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102892,6213005,66.11,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102891,6213005,206.8,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102890,6213005,33.05,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102857,6213005,249.18,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102856,6213005,589.05,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102915,6227001,14.59,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
11468,102923,6227001,13.2,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
11468,102914,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
11468,102924,6227001,13.2,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
11468,102909,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
11468,102910,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
11468,102912,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
11468,102913,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
11468,102867,6213005,60.18,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102868,6213005,54.24,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102881,6213005,139.85,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102861,6213005,70.35,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102885,6213005,3292.74,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102884,6213005,185.61,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102882,6213005,244.94,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102883,6213005,82.21,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102871,6213005,87.3,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102849,4109004,-15100.0,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,103014,6213002,101.15,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,102982,6213002,224.79,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,103027,6213002,1441.82,,,,,,,AMPL. 50 PDAS HONEYWELL NUEVOS TERMINALES,,,,,,,
11468,103012,6213002,33.72,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,103013,6213002,269.74,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,103029,6213002,5984.16,,,,,,,AMPL. PDAS HONEYWELL REDUR FINANCIADA,,,,,,,
11468,102852,6213005,259.35,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102851,6213005,216.97,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102850,6213005,65.26,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102998,4109004,-2430.4,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,103016,6213002,130.93,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,102969,4109004,-11989.06,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,102859,6213005,71.19,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102853,6213005,228.84,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102860,6213005,2768.95,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102854,6213005,60.18,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102858,6213005,108.49,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102862,6213005,82.21,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102863,6213005,87.3,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102864,6213005,146.63,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102865,6213005,146.63,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102866,6213005,1281.5,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102980,6213002,194.82,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,102979,6213002,224.79,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,102978,6213002,59.95,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,102977,6213002,104.9,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,102976,6213002,194.82,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,102975,6213002,1528.61,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,102974,6213002,149.86,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,103006,6213002,84.29,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,103005,6213002,118.01,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,103004,6213002,118.01,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,102933,6213002,229.74,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102932,6213002,11.78,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102930,6213002,111.92,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102929,6213002,188.51,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,103003,6213002,67.44,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,102937,6213002,70.69,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102936,6213002,47.12,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102952,6213002,329.89,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102951,6213002,129.59,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102950,6213002,153.15,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102949,6213002,35.34,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102948,6213002,5.9,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102946,6213002,100.14,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102999,6213002,236.02,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,102888,6213005,303.42,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102889,6213005,70.35,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,103018,4109004,-10000.0,,,,,,,ORANGE ESPAGNE - PDA'S,,,,,,,
11468,103020,4109004,-4748.81,,,,,,,AMPL. 350 PDA HONEYWELL NUEVOS TERMINALES,,,,,,,
11468,103017,6213002,168.61,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,103019,6213002,10000.0,,,,,,,ORANGE ESPAGNE - PDA'S,,,,,,,
11468,103021,6213002,4748.81,,,,,,,AMPL. 350 PDA HONEYWELL NUEVOS TERMINALES,,,,,,,
11468,103023,6213002,1678.62,,,,,,,CANALES DIGITALES - AMPL. 120 PDAS HONEYWELL,,,,,,,
11468,102928,4109004,-4530.0,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,103031,6213002,2908.12,,,,,,,RtR AMPL. 48 MESES - TERMINALES PDAS HONEYWELL,,,,,,,
11468,103028,4109004,-5984.16,,,,,,,AMPL. PDAS HONEYWELL REDUR FINANCIADA,,,,,,,
11468,103026,4109004,-1441.82,,,,,,,AMPL. 50 PDAS HONEYWELL NUEVOS TERMINALES,,,,,,,
11468,103022,4109004,-1678.62,,,,,,,CANALES DIGITALES - AMPL. 120 PDAS HONEYWELL,,,,,,,
11468,103024,4109004,-457.79,,,,,,,TELEFONICA CIBERSEGURIDAD REDUR - AMPL. LICENCIAS,,,,,,,
11468,102957,6213002,64.8,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102958,6213002,23.56,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102872,6213005,87.3,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,103015,6213002,134.87,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,103010,6213002,101.15,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,103011,6213002,103.37,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,103009,6213002,236.02,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,103008,6213002,134.87,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,103030,4109004,-2908.12,,,,,,,RtR AMPL. 48 MESES - TERMINALES PDAS HONEYWELL,,,,,,,
11468,103007,6213002,159.0,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,102956,6213002,47.12,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102873,6213005,76.28,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102955,6213002,164.93,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102887,6213005,38.14,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
11468,102960,6213002,70.69,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102961,6213002,64.8,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102962,6213002,53.02,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102931,6213002,11.78,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102964,6213002,47.12,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102965,6213002,58.9,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102966,6213002,135.5,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102970,6213002,89.92,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,102971,6213002,209.81,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,102972,6213002,149.86,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,102973,6213002,239.78,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11468,102959,6213002,82.47,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102935,6213002,123.72,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,102934,6213002,100.14,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11468,103002,6213002,168.59,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
11468,102945,6213002,76.58,,,,,,,MOVILIDAD 1.812 LICENCIAS XONE,,,,,,,
11469,103034,4100001,1815.0,,,,,,,Systemar Now & Ever. SL,,,,,,,
11469,103032,6227001,-1500.0,,,,,,,Systemar Now & Ever. SL,,,,,,,
11469,103033,4720001,-315.0,,,,,,,Systemar Now & Ever. SL,,,,,,,
11470,103036,4720001,315.0,,,,,,,Systemar Now & Ever. SL,,,,,,,
11470,103037,4100001,-1815.0,,,,,,,Systemar Now & Ever. SL,,,,,,,
11470,103035,6231001,1500.0,,,,,,,Systemar Now & Ever. SL,,,,,,,
11471,103039,4720001,63.0,,,,,,,ITOP TRAINING ADVANCED S.L.,,,,,,,
11471,103040,4100001,-363.0,,,,,,,ITOP TRAINING ADVANCED S.L.,,,,,,,
11471,103038,6227001,300.0,,,,,,,ITOP TRAINING ADVANCED S.L.,,,,,,,
11472,103042,4720001,42.0,,,,,,,TELEFONICA MOVILES ESPAÑA. S.A,,,,,,,
11472,103043,4100001,-242.0,,,,,,,TELEFONICA MOVILES ESPAÑA. S.A,,,,,,,
11472,103041,6293001,200.0,,,,,,,TELEFONICA MOVILES ESPAÑA. S.A,,,,,,,
11473,103046,4109001,-3708.33,,,,,,,TRANSPOREON GMBH - NUEVA CUOTA,,,,,,,
11473,103047,6231001,3708.33,,,,,,,TRANSPOREON GMBH - NUEVA CUOTA,,,,,,,
11473,103044,4109001,-5916.66,,,,,,,TRANSPOREON GMBH - CUOTA 6/6,,,,,,,
11473,103045,6231001,5916.66,,,,,,,TRANSPOREON GMBH - CUOTA 6/6,,,,,,,
11474,103051,6231001,-3708.33,,,,,,,TRANSPOREON GMBH - NUEVA CUOTA,,,,,,,
11474,103049,6231001,-5916.66,,,,,,,TRANSPOREON GMBH - CUOTA 6/6,,,,,,,
11474,103050,4109001,3708.33,,,,,,,TRANSPOREON GMBH - NUEVA CUOTA,,,,,,,
11474,103048,4109001,5916.66,,,,,,,TRANSPOREON GMBH - CUOTA 6/6,,,,,,,
11475,103053,4720001,29.06,,,,,,,AUDEA SEGUR. INFORMACION S.L.,,,,,,,
11475,103052,6231001,138.37,,,,,,,AUDEA SEGUR. INFORMACION S.L.,,,,,,,
11475,103054,4100001,-167.43,,,,,,,AUDEA SEGUR. INFORMACION S.L.,,,,,,,
11476,103056,6299003,3700.0,,,,,,,Mensajeria - FIS COURIER,,,,,,,
11476,103055,4109001,-3700.0,,,,,,,Mensajeria - FIS COURIER,,,,,,,
11477,103058,6299003,-3700.0,,,,,,,Mensajeria - FIS COURIER,,,,,,,
11477,103057,4109001,3700.0,,,,,,,Mensajeria - FIS COURIER,,,,,,,
11478,103059,7300001,-14902.8,,,,,,,INGESCOM. S.L.,,,,,,,
11478,103060,5550000,14902.8,,,,,,,INGESCOM. S.L.,,,,,,,
11479,103061,4109005,2133.6,,,,,,,TELEFONICA OUTSOURCING - EXCHANGE Y MICROSOFT 365,,,,,,,
11479,103063,4100001,-2581.66,,,,,,,TELEFONICA OUTSOURCING - EXCHANGE Y MICROSOFT 365,,,,,,,
11479,103062,4720001,448.06,,,,,,,TELEFONICA OUTSOURCING - EXCHANGE Y MICROSOFT 365,,,,,,,
11480,103065,4720001,448.06,,,,,,,TELEFONICA OUTSOURCING - EXCHANGE Y MICROSOFT 365,,,,,,,
11480,103066,4100001,-2581.66,,,,,,,TELEFONICA OUTSOURCING - EXCHANGE Y MICROSOFT 365,,,,,,,
11480,103064,4109005,2133.6,,,,,,,TELEFONICA OUTSOURCING - EXCHANGE Y MICROSOFT 365,,,,,,,
11481,103069,4100001,-30746.1,,,,,,,SALES FORCE SYSTEMS SPAIN. SL,,,,,,,
11481,103067,4800018,25410.0,,,,,,,SALES FORCE SYSTEMS SPAIN. SL,,,,,,,
11481,103068,4720001,5336.1,,,,,,,SALES FORCE SYSTEMS SPAIN. SL,,,,,,,
11482,103073,6213002,-149.86,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103072,6213002,-209.81,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103091,6213002,-119.89,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103092,6213002,-554.49,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103074,6213002,-239.78,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103096,6213002,-119.89,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103095,6213002,-179.84,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103093,6213002,-149.86,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103077,6213002,-194.82,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103090,6213002,-89.92,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103076,6213002,-1528.61,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103071,6213002,-89.92,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103075,6213002,-149.86,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103087,6213002,-539.51,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103088,6213002,-449.59,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103070,4109004,11989.06,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103083,6213002,-224.79,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103084,6213002,-29.97,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103079,6213002,-59.95,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103085,6213002,-164.85,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103086,6213002,-1438.69,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103082,6213002,-269.75,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103081,6213002,-194.82,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103080,6213002,-224.79,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103078,6213002,-104.9,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103097,6213002,-209.81,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103089,6213002,-194.82,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103098,6213002,-3566.76,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11482,103094,6213002,-539.51,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
11483,103100,4720001,517.73,,,,,,,ESPERT PALOMARES. DAVID,,,,,,,
11483,103104,4100001,-10453.16,,,,,,,ESPERT PALOMARES. DAVID,,,,,,,
11483,103103,4751002,-1479.22,,,,,,,ESPERT PALOMARES. DAVID,,,,,,,
11483,103101,6231001,7396.1,,,,,,,ESPERT PALOMARES. DAVID,,,,,,,
11483,103102,4720001,1553.18,,,,,,,ESPERT PALOMARES. DAVID,,,,,,,
11483,103099,6231001,2465.37,,,,,,,ESPERT PALOMARES. DAVID,,,,,,,
11484,103109,4100001,-266.79,,,,,,,GRENKE RENT S.L.,,,,,,,
11484,103105,6623002,0.75,,,,,,,GRENKE RENT S.L.,,,,,,,
11484,103108,4720001,46.14,,,,,,,GRENKE RENT S.L.,,,,,,,
11484,103107,5240038,219.74,,,,,,,GRENKE RENT S.L.,,,,,,,
11484,103106,4720001,0.16,,,,,,,GRENKE RENT S.L.,,,,,,,
11485,103114,4100001,-1643.51,,,,,,,GRENKE RENT S.L.,,,,,,,
11485,103113,4720001,269.77,,,,,,,GRENKE RENT S.L.,,,,,,,
11485,103111,4720001,15.47,,,,,,,GRENKE RENT S.L.,,,,,,,
11485,103110,6623002,73.65,,,,,,,GRENKE RENT S.L.,,,,,,,
11485,103112,5240050,1284.62,,,,,,,GRENKE RENT S.L.,,,,,,,
11486,103116,4720001,4.96,,,,,,,GRENKE RENT S.L.,,,,,,,
11486,103115,6623002,23.6,,,,,,,GRENKE RENT S.L.,,,,,,,
11486,103118,4720001,115.57,,,,,,,GRENKE RENT S.L.,,,,,,,
11486,103117,5240051,550.36,,,,,,,GRENKE RENT S.L.,,,,,,,
11486,103119,4100001,-694.49,,,,,,,GRENKE RENT S.L.,,,,,,,
11487,103122,4100001,-4446.04,,,,,,,GRANT THORNTON. S.L.P.,,,,,,,
11487,103121,4720001,771.63,,,,,,,GRANT THORNTON. S.L.P.,,,,,,,
11487,103120,4109002,3674.41,,,,,,,GRANT THORNTON. S.L.P.,,,,,,,
11488,103123,4109002,5499.41,,,,,,,GRANT THORNTON. S.L.P.,,,,,,,
11488,103125,4100001,-6654.29,,,,,,,GRANT THORNTON. S.L.P.,,,,,,,
11488,103124,4720001,1154.88,,,,,,,GRANT THORNTON. S.L.P.,,,,,,,
11489,103131,4100001,14506.76,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11489,103134,5720001,-4860.84,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11489,103129,4100001,1277.28,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11489,103128,4100001,797.09,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11489,103126,4100001,471.9,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11489,103130,4100001,4860.84,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11489,103133,5720001,-1277.28,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11489,103127,5720001,-471.9,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11489,103132,5720001,-797.09,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11489,103136,5523001,-70103.69,,,,,,,TRASPASO CTR,,,,,,,
11489,103135,5720001,-14506.76,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11489,103137,5720001,70103.69,,,,,,,TRASPASO CTR,,,,,,,
11490,103141,5720001,-72.6,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11490,103143,5720001,-5746.06,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11490,103145,5720001,6254.26,,,,,,,TRASPASO CTR,,,,,,,
11490,103139,4100001,435.6,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11490,103144,5523001,-6254.26,,,,,,,TRASPASO CTR,,,,,,,
11490,103138,4100001,72.6,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11490,103140,4100001,5746.06,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11490,103142,5720001,-435.6,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
11491,103148,4100001,29342.5,,,,,,,GRANT THORNTON. S.L.P.,,,,,,,
11491,103146,4100001,18150.0,,,,,,,FAMILY IN BUSINESS ANALYSIS CENTER. S.L.,,,,,,,
11491,103147,5720001,-18150.0,,,,,,,FAMILY IN BUSINESS ANALYSIS CENTER. S.L.,,,,,,,
11491,103149,5720001,-29342.5,,,,,,,GRANT THORNTON. S.L.P.,,,,,,,
11492,103150,5720001,25000.0,,,,,,,TRANSFERENCIA LOZANO-REDUR,,,,,,,
11492,103151,5523001,-25000.0,,,,,,,TRANSFERENCIA LOZANO-REDUR,,,,,,,
11493,103153,5720001,-65438.71,,,,,,,NOMINA (07-2027),,,,,,,
11493,103155,5720001,-97091.06,,,,,,,NOMINA (07-2027),,,,,,,
11493,103154,5720001,-64758.99,,,,,,,NOMINA (07-2027),,,,,,,
11493,103152,4650001,227288.76,,,,,,,NOMINA (07-2027),,,,,,,
11494,103158,4100001,-12299.65,,,,,,,Wolters Kluwer Tax and Accounting España. S.L.,,,,,,,
11494,103157,4720001,2134.65,,,,,,,Wolters Kluwer Tax and Accounting España. S.L.,,,,,,,
11494,103156,4800018,10165.0,,,,,,,Wolters Kluwer Tax and Accounting España. S.L.,,,,,,,
11495,103159,4100001,10922.0,,,,,,,ESPERT PALOMARES. DAVID,,,,,,,
11495,103162,5523001,-37500.0,,,,,,,TRANSFERENCIA LOZANO-REDUR,,,,,,,
11495,103164,5523009,-10000.0,,,,,,,TRANSFERENCIA LOGISTICS-REDUR,,,,,,,
11495,103163,5720001,10000.0,,,,,,,TRANSFERENCIA LOGISTICS-REDUR,,,,,,,
11495,103161,5720001,37500.0,,,,,,,TRANSFERENCIA LOZANO-REDUR,,,,,,,
11495,103160,5720001,-10922.0,,,,,,,ESPERT PALOMARES. DAVID,,,,,,,
11496,103166,5720001,-30562.11,,,,,,,AUMENTO IMPOSICION CAIXABANK,,,,,,,
11496,103165,5480001,30562.11,,,,,,,AUMENTO IMPOSICION CAIXABANK,,,,,,,
11497,103169,4100001,-504.95,,,,,,,30/06/2024 al 31/07/2024 ENDESA,,,,,,,
11497,103168,4720001,87.64,,,,,,,30/06/2024 al 31/07/2024 ENDESA,,,,,,,
11497,103167,6281001,417.31,,,,,,,30/06/2024 al 31/07/2024 ENDESA,,,,,,,
11498,103192,6021001,24.0,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103194,6021001,36.0,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103188,6022001,20.0,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103190,6022001,50.0,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103184,6022001,70.0,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103178,6214006,202.77,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103196,6021001,20.0,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103174,6214006,511.5,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103172,6214006,167.57,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103186,6022001,70.0,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103195,4720001,7.56,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103197,4720001,4.2,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103171,4720001,9.77,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103198,4000001,-2530.64,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103183,4720001,28.79,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103181,4720001,95.96,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103187,4720001,14.7,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
11498,103185,4720001,14.7,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
