journal_entry_id,gl_account_number,debit_credit_indicator
2500000168,607500,S
2500000168,408122,H
2500000169,408122,H
2500000169,709600,S
2500000170,706539,H
2500000170,408122,S
2500000171,408122,S
2500000171,622800,H
2500000172,408122,S
2500000172,622500,H
2500000173,604300,H
2500000173,408122,S
2500000174,408122,S
2500000174,604300,H
2500000175,408122,S
2500000175,628430,H
2500000176,628430,H
2500000176,408122,S
2500000177,408122,S
2500000177,607550,H
2500000178,615400,H
2500000178,408122,S
2500000179,408122,S
2500000179,615400,H
2500000180,607500,H
2500000180,408122,S
2500000181,408122,S
2500000181,709600,H
2500000182,706539,S
2500000182,408122,H
2500000183,418100,H
2500000183,706100,S
2500000184,408122,H
2500000184,622800,S
2500000185,709600,S
2500000185,408122,H
2500000186,408122,S
2500000186,706539,H
2500000187,604300,S
2500000187,408122,H
2500000188,408122,H
2500000188,628430,S
2500000189,628430,S
2500000189,408122,H
2500000190,408122,H
2500000190,615400,S
2500000191,607500,S
2500000191,408122,H
2500000192,706100,H
2500000192,418100,S
2500000193,622800,H
2500000193,408122,S
2500000194,709600,H
2500000194,408122,S
2500000195,408122,H
2500000195,706539,S
2500000196,408122,S
2500000196,604300,H
2500000197,628430,H
2500000197,408122,S
2500000198,408122,S
2500000198,628430,H
2500000199,615400,H
2500000199,408122,S
2500000200,408122,S
2500000200,607500,H
2500000201,706100,S
2500000201,418100,H
2500000202,418100,S
2500000202,706100,H
2500000203,709600,S
2500000203,408122,H
2500000204,408122,S
2500000204,706539,H
2500000205,604300,S
2500000205,408122,H
2500000206,408122,H
2500000206,628430,S
2500000207,624600,S
2500000207,408122,H
2500000208,408122,H
2500000208,615400,S
2500000209,408122,H
2500000209,607500,S
2500000210,408122,S
2500000210,709600,H
2500000211,706539,S
2500000211,408122,H
2500000212,408122,S
2500000212,604300,H
2500000213,628430,H
2500000213,408122,S
2500000214,408122,S
2500000214,624600,H
2500000215,615400,H
2500000215,408122,S
2500000216,607500,H
2500000216,408122,S
2500000217,706100,S
2500000217,418100,H
2500000218,418100,S
2500000218,706100,H
2500000219,408122,H
2500000219,709600,S
2500000220,408122,S
2500000220,706539,H
2500000221,408122,H
2500000221,628430,S
2500000222,624600,S
2500000222,408122,H
2500000223,408122,H
2500000223,615400,S
2500000224,607500,S
2500000224,408122,H
2500000225,418100,H
2500000225,707100,S
2500000226,707100,S
2500000226,418100,H
2500000227,418100,H
2500000227,707100,S
2500000228,707100,S
2500000228,418100,H
2500000229,418100,H
2500000229,706100,S
2500000230,709600,H
2500000230,408122,S
2500000231,408122,H
2500000231,706539,S
2500000232,408122,S
2500000232,628430,H
2500000233,624600,H
2500000233,408122,S
2500000234,408122,S
2500000234,615400,H
2500000235,408122,S
2500000235,607500,H
2500000236,707100,H
2500000236,418100,S
2500000237,418100,S
2500000237,707100,H
2500000238,707100,H
2500000238,418100,S
2500000239,418100,S
2500000239,707100,H
2500000240,706100,H
2500000240,418100,S
2500000241,624600,S
2500000241,647600,S
2500000241,607500,S
2500000241,628430,S
2500000241,622800,S
2500000241,408101,H
2500000241,408101,S
2500000241,408101,H
2500000241,709600,S
2500000241,408101,H
2500000241,408101,H
2500000241,604300,S
2500000241,615400,S
2500000241,706539,H
2500000241,408101,H
2500000241,408101,H
2500000241,408101,H
2500000241,408101,H
2500000242,408101,S
2500000242,647600,H
2500000242,607500,H
2500000242,628430,H
2500000242,706539,S
2500000242,615400,H
2500000242,624600,H
2500000242,622800,H
2500000242,604300,H
2500000242,709600,H
2500000242,408101,H
2500000242,408101,S
2500000242,408101,S
2500000242,408101,S
2500000242,408101,S
2500000242,408101,S
2500000242,408101,S
2500000242,408101,S
2500000243,706100,S
2500000243,418100,H
2500000244,418100,S
2500000244,706100,H
2500000245,706100,S
2500000245,418100,H
2500000246,418100,S
2500000246,706100,H
2500000247,709600,S
2500000247,628430,S
2500000247,647600,S
2500000247,604300,S
2500000247,622800,S
2500000247,624600,S
2500000247,624500,S
2500000247,615400,S
2500000247,613200,S
2500000247,408122,H
2500000247,408122,H
2500000247,408122,H
2500000247,408122,H
2500000247,408122,H
2500000247,408122,H
2500000247,408122,H
2500000247,408122,H
2500000247,408122,H
2500000247,706539,H
2500000247,607500,S
2500000247,408122,S
2500000247,408122,H
2500000248,408122,S
2500000248,408122,S
2500000248,408122,S
2500000248,624600,H
2500000248,624500,H
2500000248,615400,H
2500000248,647600,H
2500000248,604300,H
2500000248,628430,H
2500000248,622800,H
2500000248,408122,S
2500000248,408122,S
2500000248,709600,H
2500000248,408122,S
2500000248,408122,H
2500000248,408122,S
2500000248,408122,S
2500000248,408122,S
2500000248,613200,H
2500000248,706539,S
2500000248,607500,H
2500000248,408122,S
2500000249,418100,H
2500000249,706100,S
2500000250,418100,S
2500000250,706100,H
2500000251,408122,H
2500000251,408122,H
2500000251,408122,S
2500000251,408122,H
2500000251,408122,H
2500000251,613200,S
2500000251,408122,H
2500000251,628430,S
2500000251,709600,S
2500000251,607500,S
2500000251,408122,H
2500000251,706539,H
2500000251,615400,S
2500000251,624600,S
2500000252,408122,H
2500000252,604300,S
2500000253,604300,H
2500000253,408122,S
2500000254,418100,H
2500000254,706100,S
2500000255,408122,S
2500000255,408122,S
2500000255,709600,H
2500000255,706539,S
2500000255,408122,S
2500000255,615400,H
2500000255,628430,H
2500000255,607500,H
2500000255,613200,H
2500000255,408122,S
2500000255,408122,S
2500000255,408122,H
2500000255,408122,S
2500000255,624600,H
2500000256,418100,S
2500000256,706100,H
2500000257,408122,H
2500000257,408122,H
2500000257,408122,H
2500000257,408122,H
2500000257,622800,S
2500000257,628430,S
2500000257,408122,H
2500000257,408122,H
2500000257,408122,H
2500000257,615400,S
2500000257,709600,S
2500000257,408122,S
2500000257,706539,H
2500000257,607500,S
2500000257,408122,H
2500000257,613200,S
2500000257,624600,S
2500000257,604300,S
2500000258,706100,S
2500000258,418100,H
2500000259,408122,H
2500000259,408122,S
2500000259,408122,S
2500000259,408122,S
2500000259,604300,H
2500000259,408122,S
2500000259,408122,S
2500000259,613200,H
2500000259,628430,H
2500000259,615400,H
2500000259,622800,H
2500000259,624600,H
2500000259,709600,H
2500000259,408122,S
2500000259,408122,S
2500000259,408122,S
2500000259,706539,S
2500000259,607500,H
2500000260,706100,H
2500000260,418100,S
2500000261,408122,H
2500000261,615400,S
2500000261,628430,S
2500000261,604300,S
2500000261,408122,H
2500000261,408122,H
2500000261,408122,H
2500000261,408122,H
2500000261,706539,H
2500000261,624600,S
2500000261,408122,H
2500000261,607500,S
2500000261,709600,S
2500000261,408122,S
2500000262,706100,H
2500000262,418100,S
2500000263,418100,H
2500000263,706100,S
2500000264,607500,H
2500000264,709600,H
2500000264,408122,S
2500000264,408122,S
2500000264,615400,H
2500000264,628430,H
2500000264,624600,H
2500000264,604300,H
2500000264,408122,H
2500000264,408122,S
2500000264,408122,S
2500000264,706539,S
2500000264,408122,S
2500000264,408122,S
2500000265,418100,H
2500000265,706100,S
2500000266,418100,S
2500000266,706100,H
2500000267,408100,H
2500000267,408100,H
2500000267,408100,H
2500000267,408100,H
2500000267,408100,S
2500000267,408100,H
2500000267,408100,H
2500000267,706539,H
2500000267,408500,H
2500000267,607500,S
2500000267,628430,S
2500000267,604300,S
2500000267,615400,S
2500000267,622800,S
2500000267,624600,S
2500000267,709600,S
4000000050,622800,S
4000000050,408120,H
4000000051,607550,S
4000000051,607550,S
4000000051,408120,H
4000000051,408120,H
4000000051,607550,S
4000000051,408120,H
4000000051,316001,S
4000000051,316001,S
4000000051,603100,H
4000000051,603100,H
4000000051,316001,S
4000000051,603100,H
4000000052,408120,H
4000000052,622800,S
4000000053,622800,S
4000000053,408120,H
4000000054,603100,H
4000000054,408120,H
4000000054,607550,S
4000000054,316001,S
4000000055,622800,S
4000000055,408120,H
4000000056,408120,H
4000000056,647600,S
4000000057,408120,H
4000000057,647600,S
4000000058,408120,H
4000000058,647600,S
4000000059,647600,S
4000000059,408120,H
4000000060,408120,H
4000000060,647600,S
4000000061,647600,S
4000000061,408120,H
4000000062,408120,H
4000000062,647600,S
4000000063,647600,S
4000000063,408120,H
4000000064,408120,H
4000000064,647600,S
4000000065,622800,S
4000000065,408120,H
4000000066,613500,S
4000000066,408120,H
4000000067,408120,H
4000000067,628430,S
4000000068,622800,S
4000000068,408120,H
4000000069,408120,H
4000000069,622800,S
4000000070,604300,S
4000000070,408120,H
4000000071,408120,S
4000000071,604300,H
4000000072,604300,H
4000000072,408120,S
4000000073,408120,H
4000000073,604300,S
4000000074,613500,S
4000000074,408120,H
4000000075,628430,S
4000000075,408120,H
4000000076,613500,S
4000000076,408120,H
4000000077,607311,S
4000000077,351000,S
4000000077,408120,H
4000000077,603300,H
4000000077,607550,S
4000000077,607550,S
4000000077,408120,H
4000000077,408120,H
4000000077,316001,S
4000000077,603100,H
4000000077,603100,H
4000000077,316001,S
4000000078,628430,S
4000000078,408120,H
4000000079,408120,H
4000000079,351000,S
4000000079,603300,H
4000000079,607311,S
4000000080,316001,S
4000000080,316001,S
4000000080,603100,H
4000000080,316001,S
4000000080,603100,H
4000000080,603100,H
4000000080,607550,S
4000000080,408120,H
4000000080,408120,H
4000000080,408120,H
4000000080,607550,S
4000000080,607550,S
4000000081,408120,H
4000000081,624600,S
4000000082,624600,S
4000000082,408120,H
4000000083,408120,H
4000000083,628430,S
4000000084,622800,S
4000000084,408120,H
4000000085,316001,S
4000000085,603100,H
4000000085,607550,S
4000000085,408120,H
4000000086,622800,S
4000000086,408120,H
4000000087,604300,S
4000000087,408120,H
4000000088,607550,H
4000000088,603100,S
4000000088,408120,S
4000000088,316001,H
4000000089,408120,H
4000000089,607550,S
4000000089,603100,H
4000000089,316001,S
4000000090,647600,S
4000000090,408120,H
4000000091,408120,H
4000000091,647600,S
4000000092,408120,H
4000000092,647600,S
4000000093,647600,S
4000000093,408120,H
4000000094,408120,H
4000000094,647600,S
4000000095,647600,S
4000000095,408120,H
4000000096,408120,H
4000000096,647600,S
4000000097,316001,S
4000000097,603100,H
4000000097,607550,S
4000000097,408120,H
4000000098,622800,S
4000000098,408120,H
4000000099,408120,H
4000000099,613500,S
4000000100,613500,S
4000000100,408120,H
4000000101,408120,S
4000000101,613500,H
4000000102,408120,H
4000000102,613500,S
4000000103,624600,S
4000000103,408120,H
4000000104,628430,S
4000000104,408120,H
4000000105,408120,H
4000000105,622800,S
4000000106,408120,H
4000000106,628430,S
4000000107,408120,H
4000000107,624600,S
4000000108,622800,S
4000000108,408120,H
4000000109,408120,H
4000000109,604300,S
4000000110,408120,H
4000000110,604300,S
4000000111,408120,H
4000000111,647600,S
4000000112,408120,H
4000000112,622800,S
4000000113,622800,S
4000000113,408120,H
4000000114,408120,H
4000000114,613500,S
4000000115,647600,S
4000000115,408120,H
4000000116,628430,S
4000000116,408120,H
4000000117,408120,H
4000000117,628430,S
4000000118,316001,S
4000000118,607550,S
4000000118,408120,H
4000000118,408120,H
4000000118,351000,S
4000000118,603300,H
4000000118,603100,H
4000000118,607311,S
4000000119,408120,H
4000000119,622800,S
4000000120,316001,S
4000000120,603100,H
4000000120,607550,S
4000000120,408120,H
4000000121,408120,H
4000000121,622800,S
4000000122,647600,H
4000000122,408120,S
4000000123,604300,S
4000000123,408120,H
4000000124,408120,H
4000000124,604300,S
4000000125,604300,S
4000000125,408120,H
4000000126,408120,H
4000000126,622800,S
4000000127,647600,S
4000000127,408120,H
4000000128,647600,S
4000000128,408120,H
4000000129,408120,H
4000000129,628430,S
4000000130,408120,H
4000000130,603100,H
4000000130,607550,S
4000000130,316001,S
4000000131,604300,S
4000000131,408120,H
4000000132,408120,H
4000000132,604300,S
4000000133,604300,S
4000000133,408120,H
4000000134,622800,S
4000000134,408120,H
4000000135,408120,H
4000000135,647600,S
4000000136,408120,H
4000000136,624600,S
4000000137,628430,S
4000000137,408120,H
4000000138,622800,S
4000000138,408120,H
4000000139,408120,H
4000000139,647600,S
4000000140,604300,S
4000000140,408120,H
4000000141,613500,S
4000000141,408120,H
4000000142,408120,H
4000000142,613500,S
4000000143,613500,S
4000000143,408120,H
4000000144,603100,H
4000000144,607311,S
4000000144,607550,S
4000000144,351000,S
4000000144,408120,H
4000000144,408120,H
4000000144,316001,S
4000000144,603300,H
4000000145,316001,S
4000000145,408120,H
4000000145,607550,S
4000000145,603100,H
4000000145,603100,H
4000000145,607311,S
4000000145,408120,H
4000000145,316001,S
4000000145,607550,S
4000000145,316001,S
4000000145,607550,S
4000000145,603300,H
4000000145,603100,H
4000000145,408120,H
4000000145,408120,H
4000000145,351000,S
4000000146,607550,S
4000000146,408120,H
4000000146,408120,H
4000000146,408120,H
4000000146,316001,S
4000000146,607311,S
4000000146,603300,H
4000000146,603300,H
4000000146,351000,S
4000000146,351000,S
4000000146,607311,S
4000000146,603100,H
4000000147,408120,H
4000000147,622800,S
4000000148,647600,S
4000000148,408120,H
4000000149,316001,S
4000000149,607550,S
4000000149,408120,H
4000000149,603100,H
4000000150,408120,H
4000000150,628430,S
4100000051,445710,H
4100000051,408120,S
4100000051,445630,S
4100000051,401400,H
4100000052,445360,S
4100000052,408120,S
4100000052,401400,H
4100000052,445310,H
4100000053,401100,H
4100000053,613200,S
4100000053,445620,S
4100000054,401100,H
4100000054,613200,S
4100000054,445620,S
4100000055,401100,H
4100000055,613200,S
4100000055,445620,S
4100000056,408120,S
4100000056,401400,H
4100000057,645700,S
4100000057,401100,H
4100000058,645700,S
4100000058,401100,H
4100000059,645700,S
4100000059,401100,H
4100000060,401100,H
4100000060,645700,S
4100000060,645700,S
4100000061,645700,S
4100000061,401100,H
4100000062,401100,H
4100000062,645700,S
4100000063,645700,S
4100000063,401100,H
4100000064,401100,H
4100000064,645700,S
4100000065,445620,S
4100000065,401100,H
4100000065,408120,S
4100000066,408120,S
4100000066,401100,H
4100000066,445620,S
4100000067,401100,H
4100000067,645700,S
4100000068,401100,H
4100000068,613200,S
4100000068,445620,S
4100000069,401100,H
4100000069,633300,S
4100000070,401400,H
4100000070,408120,S
4100000071,408120,S
4100000071,445620,S
4100000071,401100,H
4100000072,408120,S
4100000072,647600,S
4100000072,401100,H
4100000072,647600,H
4100000072,445620,S
4100000073,445620,S
4100000073,408120,S
4100000073,647600,H
4100000073,647600,S
4100000073,401100,H
4100000074,401100,H
4100000074,445620,S
4100000074,408120,S
4100000074,408120,S
4100000075,445620,S
4100000075,408120,S
4100000075,408120,S
4100000075,401100,H
4100000076,408120,S
4100000076,401100,H
4100000076,408120,S
4100000076,445620,S
4100000077,626130,S
4100000077,445620,S
4100000077,401100,H
4100000078,445620,S
4100000078,626130,S
4100000078,401100,H
4100000079,645700,S
4100000079,401100,H
4100000080,486004,S
4100000080,645700,S
4100000080,401100,H
4100000081,401100,H
4100000081,645700,S
4100000082,401100,H
4100000082,645700,S
4100000083,401100,H
4100000083,645700,S
4100000084,645700,S
4100000084,401100,H
4100000085,613200,S
4100000085,401100,H
4100000085,445620,S
4100000086,445360,S
4100000086,401400,H
4100000086,445310,H
4100000086,648000,S
4100000087,401100,H
4100000087,633300,S
4100000088,401100,H
4100000088,647500,S
4100000089,401400,H
4100000089,445360,S
4100000089,445310,H
4100000089,648000,S
4100000090,445360,S
4100000090,445310,H
4100000090,401400,H
4100000090,648000,S
4100000091,645700,S
4100000091,401100,H
4100000092,401100,H
4100000092,645700,S
4100000093,445620,S
4100000093,401100,H
4100000093,408120,S
4100000094,408120,S
4100000094,401400,H
4100000095,613200,S
4100000095,401100,H
4100000095,445620,S
4100000096,408120,S
4100000096,445620,S
4100000096,401100,H
4100000097,401100,H
4100000097,408120,S
4100000097,445620,S
4100000098,445620,S
4100000098,408120,S
4100000098,401100,H
4100000099,408120,S
4100000099,445620,S
4100000099,401100,H
4100000100,408120,S
4100000100,401400,H
4100000101,401400,H
4100000101,445620,S
4100000101,408120,S
4100000102,408120,S
4100000102,401100,H
4100000102,445620,S
4100000103,445620,S
4100000103,401100,H
4100000103,408120,S
4100000104,401100,S
4100000104,445620,H
4100000104,408120,H
4100000105,408120,S
4100000105,401100,H
4100000105,445620,S
4100000106,401100,H
4100000106,445620,S
4100000106,408120,S
4100000107,645700,S
4100000107,401100,H
4100000108,401100,H
4100000108,645700,S
4100000109,645700,S
4100000109,401100,H
4100000110,401100,H
4100000110,645700,S
4100000111,401100,S
4100000111,645700,H
4100000112,401400,H
4100000112,445310,H
4100000112,445360,S
4100000112,648000,S
4100000113,408120,S
4100000113,401100,H
4100000113,445620,S
4100000114,445710,H
4100000114,401400,H
4100000114,445630,S
4100000114,607000,S
4100000114,408120,S
4100000115,401100,H
4100000115,613200,S
4100000115,445620,S
4100000116,408120,S
4100000116,445620,S
4100000116,401100,H
4100000117,401100,H
4100000117,645700,S
4100000118,648000,S
4100000118,648000,S
4100000118,648000,S
4100000118,648000,S
4100000118,401400,H
4100000119,401100,S
4100000119,645700,H
4100000120,401100,H
4100000120,445620,S
4100000120,408120,S
4100000121,401100,H
4100000121,408120,S
4100000121,445620,S
4100000122,408120,S
