journal_entry_id,fiscal_year,period_number,prepared_by,entry_date
6000000578,2024,5,EXPLOIT$U,03/05/2024
6000000579,2024,5,EXPLOIT$U,03/05/2024
6000000580,2024,5,EXPLOIT$U,03/05/2024
6000000581,2024,5,EXPLOIT$U,06/05/2024
6000000582,2024,5,EXPLOIT$U,08/05/2024
6000000583,2024,5,EXPLOIT$U,08/05/2024
6000000584,2024,5,EXPLOIT$U,08/05/2024
6000000585,2024,5,EXPLOIT$U,08/05/2024
6000000586,2024,5,EXPLOIT$U,08/05/2024
6000000587,2024,5,EXPLOIT$U,08/05/2024
6000000588,2024,5,EXPLOIT$U,08/05/2024
6000000589,2024,5,EXPLOIT$U,08/05/2024
6000000590,2024,5,W191062,08/05/2024
6000000591,2024,5,EXPLOIT$U,09/05/2024
6000000592,2024,5,EXPLOIT$U,13/05/2024
6000000593,2024,5,EXPLOIT$U,13/05/2024
6000000594,2024,5,EXPLOIT$U,13/05/2024
6000000595,2024,5,EXPLOIT$U,13/05/2024
6000000596,2024,5,EXPLOIT$U,13/05/2024
6000000597,2024,5,EXPLOIT$U,13/05/2024
6000000598,2024,5,EXPLOIT$U,13/05/2024
6000000599,2024,5,EXPLOIT$U,13/05/2024
6000000600,2024,5,EXPLOIT$U,13/05/2024
6000000601,2024,5,EXPLOIT$U,13/05/2024
6000000602,2024,5,EXPLOIT$U,13/05/2024
6000000603,2024,5,EXPLOIT$U,13/05/2024
6000000604,2024,5,EXPLOIT$U,13/05/2024
6000000605,2024,5,EXPLOIT$U,13/05/2024
6000000606,2024,5,EXPLOIT$U,13/05/2024
6000000607,2024,5,EXPLOIT$U,13/05/2024
6000000608,2024,5,EXPLOIT$U,13/05/2024
6000000609,2024,5,EXPLOIT$U,13/05/2024
6000000610,2024,5,EXPLOIT$U,13/05/2024
6000000611,2024,5,EXPLOIT$U,13/05/2024
6000000612,2024,5,EXPLOIT$U,13/05/2024
6000000613,2024,5,EXPLOIT$U,13/05/2024
6000000614,2024,5,EXPLOIT$U,13/05/2024
6000000615,2024,5,EXPLOIT$U,13/05/2024
6000000616,2024,5,EXPLOIT$U,13/05/2024
6000000617,2024,5,EXPLOIT$U,17/05/2024
6000000618,2024,5,EXPLOIT$U,17/05/2024
6000000619,2024,5,EXPLOIT$U,17/05/2024
6000000620,2024,5,EXPLOIT$U,17/05/2024
6000000621,2024,5,EXPLOIT$U,17/05/2024
6000000622,2024,5,EXPLOIT$U,17/05/2024
6000000623,2024,5,EXPLOIT$U,17/05/2024
6000000624,2024,5,EXPLOIT$U,17/05/2024
6000000625,2024,5,EXPLOIT$U,17/05/2024
6000000626,2024,5,EXPLOIT$U,17/05/2024
6000000627,2024,5,EXPLOIT$U,24/05/2024
6000000628,2024,5,EXPLOIT$U,24/05/2024
6000000629,2024,5,EXPLOIT$U,24/05/2024
6000000630,2024,5,EXPLOIT$U,24/05/2024
6000000631,2024,5,EXPLOIT$U,24/05/2024
6000000632,2024,5,EXPLOIT$U,24/05/2024
6000000633,2024,5,W191062,24/05/2024
6000000634,2024,5,W191062,25/05/2024
6000000635,2024,5,EXPLOIT$U,27/05/2024
6000000636,2024,5,EXPLOIT$U,27/05/2024
6000000637,2024,5,EXPLOIT$U,27/05/2024
6000000638,2024,5,EXPLOIT$U,27/05/2024
6000000639,2024,5,EXPLOIT$U,27/05/2024
6000000640,2024,5,EXPLOIT$U,27/05/2024
6000000641,2024,5,EXPLOIT$U,27/05/2024
6000000642,2024,5,EXPLOIT$U,27/05/2024
6000000643,2024,5,EXPLOIT$U,27/05/2024
6000000644,2024,5,EXPLOIT$U,27/05/2024
6000000645,2024,5,EXPLOIT$U,27/05/2024
6000000646,2024,5,EXPLOIT$U,27/05/2024
6000000647,2024,5,EXPLOIT$U,27/05/2024
6000000648,2024,5,EXPLOIT$U,27/05/2024
6000000649,2024,5,EXPLOIT$U,27/05/2024
6000000650,2024,5,EXPLOIT$U,27/05/2024
6000000651,2024,5,EXPLOIT$U,27/05/2024
6000000652,2024,5,EXPLOIT$U,29/05/2024
6000000653,2024,5,EXPLOIT$U,29/05/2024
6000000654,2024,5,EXPLOIT$U,29/05/2024
6000000655,2024,5,EXPLOIT$U,03/06/2024
6000000656,2024,5,W191062,03/06/2024
6000000657,2024,6,EXPLOIT$U,04/06/2024
6000000658,2024,6,EXPLOIT$U,04/06/2024
6000000659,2024,6,EXPLOIT$U,04/06/2024
6000000660,2024,6,EXPLOIT$U,04/06/2024
6000000661,2024,6,EXPLOIT$U,04/06/2024
6000000662,2024,6,EXPLOIT$U,04/06/2024
6000000663,2024,6,EXPLOIT$U,04/06/2024
6000000664,2024,6,EXPLOIT$U,04/06/2024
6000000665,2024,6,EXPLOIT$U,04/06/2024
6000000666,2024,6,EXPLOIT$U,04/06/2024
6000000667,2024,6,EXPLOIT$U,05/06/2024
6000000668,2024,6,EXPLOIT$U,06/06/2024
6000000669,2024,6,EXPLOIT$U,06/06/2024
6000000670,2024,6,EXPLOIT$U,06/06/2024
6000000671,2024,6,EXPLOIT$U,06/06/2024
6000000672,2024,6,EXPLOIT$U,06/06/2024
6000000673,2024,6,EXPLOIT$U,06/06/2024
6000000674,2024,6,EXPLOIT$U,07/06/2024
6000000675,2024,6,EXPLOIT$U,07/06/2024
6000000676,2024,6,EXPLOIT$U,10/06/2024
6000000677,2024,6,EXPLOIT$U,10/06/2024
6000000678,2024,6,EXPLOIT$U,10/06/2024
6000000679,2024,6,EXPLOIT$U,10/06/2024
6000000680,2024,6,EXPLOIT$U,10/06/2024
6000000681,2024,6,EXPLOIT$U,10/06/2024
6000000682,2024,6,EXPLOIT$U,12/06/2024
6000000683,2024,6,EXPLOIT$U,17/06/2024
6000000684,2024,6,EXPLOIT$U,17/06/2024
6000000685,2024,6,EXPLOIT$U,17/06/2024
6000000686,2024,6,EXPLOIT$U,17/06/2024
6000000687,2024,6,EXPLOIT$U,17/06/2024
6000000688,2024,6,EXPLOIT$U,17/06/2024
6000000689,2024,6,EXPLOIT$U,17/06/2024
6000000690,2024,6,EXPLOIT$U,20/06/2024
6000000691,2024,6,EXPLOIT$U,20/06/2024
6000000692,2024,6,EXPLOIT$U,24/06/2024
6000000693,2024,6,EXPLOIT$U,24/06/2024
6000000694,2024,6,EXPLOIT$U,25/06/2024
6000000695,2024,6,EXPLOIT$U,25/06/2024
6000000696,2024,6,EXPLOIT$U,25/06/2024
6000000697,2024,6,EXPLOIT$U,25/06/2024
6000000698,2024,6,EXPLOIT$U,25/06/2024
6000000699,2024,6,EXPLOIT$U,25/06/2024
6000000700,2024,6,EXPLOIT$U,25/06/2024
6000000701,2024,6,EXPLOIT$U,25/06/2024
6000000702,2024,6,EXPLOIT$U,25/06/2024
6000000703,2024,6,EXPLOIT$U,25/06/2024
6000000704,2024,6,EXPLOIT$U,25/06/2024
6000000705,2024,6,W191062,25/06/2024
6000000706,2024,6,W191062,25/06/2024
6000000707,2024,6,EXPLOIT$U,27/06/2024
6000000708,2024,6,EXPLOIT$U,28/06/2024
6000000709,2024,6,EXPLOIT$U,28/06/2024
6000000710,2024,6,EXPLOIT$U,28/06/2024
6000000711,2024,6,EXPLOIT$U,28/06/2024
6000000712,2024,6,EXPLOIT$U,28/06/2024
6000000713,2024,6,EXPLOIT$U,28/06/2024
6000000714,2024,6,NCC_FF_FIN4,28/06/2024
6000000715,2024,6,NCC_FF_FIN4,28/06/2024
6000000716,2024,6,EXPLOIT$U,01/07/2024
6000000717,2024,6,W191062,01/07/2024
6000000718,2024,6,W191062,01/07/2024
6000000719,2024,6,W191062,01/07/2024
6000000720,2024,6,W191062,01/07/2024
6000000721,2024,6,W191062,01/07/2024
6000000722,2024,6,W191062,01/07/2024
6000000723,2024,7,EXPLOIT$U,02/07/2024
6000000724,2024,7,EXPLOIT$U,02/07/2024
6000000725,2024,7,EXPLOIT$U,02/07/2024
6000000726,2024,7,EXPLOIT$U,02/07/2024
6000000727,2024,7,EXPLOIT$U,03/07/2024
6000000728,2024,7,EXPLOIT$U,03/07/2024
6000000729,2024,7,EXPLOIT$U,03/07/2024
6000000730,2024,7,EXPLOIT$U,03/07/2024
6000000731,2024,7,EXPLOIT$U,08/07/2024
6000000732,2024,7,EXPLOIT$U,08/07/2024
6000000733,2024,7,EXPLOIT$U,12/07/2024
6000000734,2024,7,EXPLOIT$U,12/07/2024
6000000735,2024,7,EXPLOIT$U,12/07/2024
6000000736,2024,7,EXPLOIT$U,12/07/2024
6000000737,2024,7,EXPLOIT$U,12/07/2024
6000000738,2024,7,EXPLOIT$U,12/07/2024
6000000739,2024,7,EXPLOIT$U,12/07/2024
6000000740,2024,7,EXPLOIT$U,12/07/2024
6000000741,2024,7,EXPLOIT$U,12/07/2024
6000000742,2024,7,EXPLOIT$U,12/07/2024
6000000743,2024,7,EXPLOIT$U,12/07/2024
6000000744,2024,7,EXPLOIT$U,12/07/2024
6000000745,2024,7,EXPLOIT$U,12/07/2024
6000000746,2024,7,EXPLOIT$U,12/07/2024
6000000747,2024,7,EXPLOIT$U,12/07/2024
6000000748,2024,7,EXPLOIT$U,15/07/2024
6000000749,2024,7,EXPLOIT$U,15/07/2024
6000000750,2024,7,EXPLOIT$U,15/07/2024
6000000751,2024,7,EXPLOIT$U,23/07/2024
6000000752,2024,7,EXPLOIT$U,25/07/2024
6000000753,2024,7,EXPLOIT$U,25/07/2024
6000000754,2024,7,EXPLOIT$U,26/07/2024
6000000755,2024,7,W191062,27/07/2024
6000000756,2024,7,W191062,27/07/2024
6000000757,2024,7,EXPLOIT$U,29/07/2024
6000000758,2024,7,EXPLOIT$U,29/07/2024
6000000759,2024,7,EXPLOIT$U,30/07/2024
6000000760,2024,7,EXPLOIT$U,30/07/2024
6000000761,2024,7,EXPLOIT$U,30/07/2024
6000000762,2024,7,EXPLOIT$U,30/07/2024
6000000763,2024,7,EXPLOIT$U,30/07/2024
6000000764,2024,7,EXPLOIT$U,30/07/2024
6000000765,2024,7,EXPLOIT$U,30/07/2024
6000000766,2024,7,EXPLOIT$U,30/07/2024
6000000767,2024,7,EXPLOIT$U,30/07/2024
6000000768,2024,7,EXPLOIT$U,30/07/2024
6000000769,2024,7,EXPLOIT$U,30/07/2024
6000000770,2024,7,EXPLOIT$U,30/07/2024
6000000771,2024,8,EXPLOIT$U,02/08/2024
6000000772,2024,8,EXPLOIT$U,02/08/2024
6000000773,2024,8,EXPLOIT$U,02/08/2024
6000000774,2024,8,EXPLOIT$U,02/08/2024
6000000775,2024,8,EXPLOIT$U,02/08/2024
6000000776,2024,8,EXPLOIT$U,02/08/2024
6000000777,2024,8,EXPLOIT$U,02/08/2024
6000000778,2024,8,EXPLOIT$U,06/08/2024
6000000779,2024,8,EXPLOIT$U,08/08/2024
6000000780,2024,8,EXPLOIT$U,08/08/2024
6000000781,2024,8,EXPLOIT$U,12/08/2024
6000000782,2024,8,EXPLOIT$U,12/08/2024
6000000783,2024,8,EXPLOIT$U,12/08/2024
6000000784,2024,8,EXPLOIT$U,12/08/2024
6000000785,2024,8,EXPLOIT$U,12/08/2024
6000000786,2024,8,EXPLOIT$U,12/08/2024
6000000787,2024,8,EXPLOIT$U,12/08/2024
6000000788,2024,8,EXPLOIT$U,12/08/2024
6000000789,2024,8,EXPLOIT$U,12/08/2024
6000000790,2024,8,EXPLOIT$U,12/08/2024
6000000791,2024,8,EXPLOIT$U,12/08/2024
6000000792,2024,8,EXPLOIT$U,12/08/2024
6000000793,2024,8,EXPLOIT$U,12/08/2024
6000000794,2024,8,EXPLOIT$U,12/08/2024
6000000795,2024,8,EXPLOIT$U,12/08/2024
6000000796,2024,8,EXPLOIT$U,12/08/2024
6000000797,2024,8,EXPLOIT$U,12/08/2024
6000000798,2024,8,EXPLOIT$U,12/08/2024
6000000799,2024,8,EXPLOIT$U,12/08/2024
6000000800,2024,8,EXPLOIT$U,12/08/2024
6000000801,2024,8,EXPLOIT$U,15/08/2024
6000000802,2024,8,EXPLOIT$U,19/08/2024
6000000803,2024,8,EXPLOIT$U,19/08/2024
6000000804,2024,8,EXPLOIT$U,19/08/2024
6000000805,2024,8,EXPLOIT$U,19/08/2024
6000000806,2024,8,EXPLOIT$U,19/08/2024
6000000807,2024,8,EXPLOIT$U,19/08/2024
6000000808,2024,8,EXPLOIT$U,19/08/2024
6000000809,2024,8,EXPLOIT$U,19/08/2024
6000000810,2024,8,EXPLOIT$U,19/08/2024
6000000811,2024,8,EXPLOIT$U,19/08/2024
6000000812,2024,8,EXPLOIT$U,22/08/2024
6000000813,2024,8,EXPLOIT$U,22/08/2024
6000000814,2024,8,EXPLOIT$U,22/08/2024
6000000815,2024,8,EXPLOIT$U,22/08/2024
6000000816,2024,8,EXPLOIT$U,22/08/2024
6000000817,2024,8,EXPLOIT$U,22/08/2024
6000000818,2024,8,EXPLOIT$U,22/08/2024
6000000819,2024,8,EXPLOIT$U,22/08/2024
6000000820,2024,8,EXPLOIT$U,22/08/2024
6000000821,2024,8,EXPLOIT$U,22/08/2024
6000000822,2024,8,EXPLOIT$U,26/08/2024
6000000823,2024,8,EXPLOIT$U,27/08/2024
6000000824,2024,8,EXPLOIT$U,27/08/2024
6000000825,2024,8,EXPLOIT$U,27/08/2024
6000000826,2024,8,EXPLOIT$U,29/08/2024
6000000827,2024,8,EXPLOIT$U,29/08/2024
6000000828,2024,8,EXPLOIT$U,29/08/2024
6000000829,2024,8,EXPLOIT$U,29/08/2024
6000000830,2024,8,EXPLOIT$U,29/08/2024
6000000831,2024,8,EXPLOIT$U,29/08/2024
6000000832,2024,8,EXPLOIT$U,29/08/2024
6000000833,2024,8,EXPLOIT$U,29/08/2024
6000000834,2024,8,EXPLOIT$U,29/08/2024
6000000835,2024,8,EXPLOIT$U,29/08/2024
6000000836,2024,8,EXPLOIT$U,30/08/2024
6000000837,2024,9,EXPLOIT$U,03/09/2024
6000000838,2024,9,EXPLOIT$U,03/09/2024
6000000839,2024,9,EXPLOIT$U,03/09/2024
6000000840,2024,9,EXPLOIT$U,03/09/2024
6000000841,2024,9,EXPLOIT$U,03/09/2024
6000000842,2024,9,EXPLOIT$U,05/09/2024
6000000843,2024,9,EXPLOIT$U,05/09/2024
6000000844,2024,9,EXPLOIT$U,05/09/2024
6000000845,2024,9,EXPLOIT$U,05/09/2024
6000000846,2024,9,EXPLOIT$U,05/09/2024
6000000847,2024,9,EXPLOIT$U,05/09/2024
6000000848,2024,9,EXPLOIT$U,09/09/2024
6000000849,2024,9,EXPLOIT$U,09/09/2024
6000000850,2024,9,EXPLOIT$U,12/09/2024
6000000851,2024,9,EXPLOIT$U,13/09/2024
6000000852,2024,9,EXPLOIT$U,16/09/2024
6000000853,2024,9,EXPLOIT$U,16/09/2024
6000000854,2024,9,EXPLOIT$U,23/09/2024
6000000855,2024,9,EXPLOIT$U,26/09/2024
6000000856,2024,9,EXPLOIT$U,26/09/2024
6000000857,2024,9,EXPLOIT$U,26/09/2024
6000000858,2024,9,EXPLOIT$U,26/09/2024
6000000859,2024,9,EXPLOIT$U,26/09/2024
6000000860,2024,9,EXPLOIT$U,26/09/2024
6000000861,2024,9,NCC_FF_FIN3,26/09/2024
6000000862,2024,9,NCC_FF_FIN3,26/09/2024
6000000863,2024,9,NCC_FF_FIN3,26/09/2024
6000000864,2024,9,NCC_FF_FIN3,26/09/2024
6000000865,2024,9,NCC_FF_FIN3,26/09/2024
6000000866,2024,9,NCC_FF_FIN3,26/09/2024
6000000867,2024,9,NCC_FF_FIN3,26/09/2024
6000000868,2024,9,NCC_FF_FIN3,26/09/2024
6000000869,2024,9,NCC_FF_FIN3,26/09/2024
6000000870,2024,9,NCC_FF_FIN3,26/09/2024
6000000871,2024,9,NCC_FF_FIN3,26/09/2024
6000000872,2024,9,NCC_FF_FIN3,26/09/2024
6000000873,2024,9,EXPLOIT$U,27/09/2024
6000000874,2024,9,EXPLOIT$U,27/09/2024
6000000875,2024,9,EXPLOIT$U,27/09/2024
6000000876,2024,9,EXPLOIT$U,27/09/2024
6000000877,2024,9,EXPLOIT$U,27/09/2024
6000000878,2024,9,EXPLOIT$U,27/09/2024
6000000879,2024,9,EXPLOIT$U,27/09/2024
6000000880,2024,9,EXPLOIT$U,27/09/2024
6000000881,2024,9,EXPLOIT$U,27/09/2024
6000000882,2024,9,EXPLOIT$U,27/09/2024
6000000883,2024,9,EXPLOIT$U,27/09/2024
6000000884,2024,9,EXPLOIT$U,27/09/2024
6000000885,2024,9,EXPLOIT$U,27/09/2024
6000000886,2024,9,EXPLOIT$U,27/09/2024
6000000887,2024,9,EXPLOIT$U,27/09/2024
6000000888,2024,10,EXPLOIT$U,02/10/2024
6000000889,2024,10,EXPLOIT$U,02/10/2024
6000000890,2024,10,EXPLOIT$U,02/10/2024
6000000891,2024,10,EXPLOIT$U,02/10/2024
6000000892,2024,10,EXPLOIT$U,03/10/2024
6000000893,2024,10,EXPLOIT$U,04/10/2024
6000000894,2024,10,EXPLOIT$U,04/10/2024
6000000895,2024,10,EXPLOIT$U,04/10/2024
6000000896,2024,10,EXPLOIT$U,04/10/2024
6000000897,2024,10,EXPLOIT$U,04/10/2024
6000000898,2024,10,EXPLOIT$U,04/10/2024
6000000899,2024,10,EXPLOIT$U,08/10/2024
6000000900,2024,10,EXPLOIT$U,08/10/2024
6000000901,2024,10,EXPLOIT$U,10/10/2024
6000000902,2024,10,EXPLOIT$U,10/10/2024
6000000903,2024,10,EXPLOIT$U,10/10/2024
6000000904,2024,10,EXPLOIT$U,10/10/2024
6000000905,2024,10,EXPLOIT$U,11/10/2024
6000000906,2024,10,EXPLOIT$U,11/10/2024
6000000907,2024,10,EXPLOIT$U,12/10/2024
6000000908,2024,10,LSMW_FF_FIN,15/10/2024
6000000909,2024,10,EXPLOIT$U,21/10/2024
6000000910,2024,10,EXPLOIT$U,21/10/2024
6000000911,2024,10,EXPLOIT$U,21/10/2024
6000000912,2024,10,EXPLOIT$U,21/10/2024
6000000913,2024,10,EXPLOIT$U,21/10/2024
6000000914,2024,10,EXPLOIT$U,21/10/2024
6000000915,2024,10,EXPLOIT$U,21/10/2024
6000000916,2024,10,EXPLOIT$U,21/10/2024
6000000917,2024,10,EXPLOIT$U,21/10/2024
6000000918,2024,10,EXPLOIT$U,23/10/2024
6000000919,2024,10,EXPLOIT$U,23/10/2024
6000000920,2024,10,EXPLOIT$U,26/10/2024
6000000921,2024,10,EXPLOIT$U,26/10/2024
6000000922,2024,10,EXPLOIT$U,26/10/2024
6000000923,2024,10,EXPLOIT$U,26/10/2024
6000000924,2024,10,EXPLOIT$U,26/10/2024
6000000925,2024,10,EXPLOIT$U,26/10/2024
6000000926,2024,10,EXPLOIT$U,26/10/2024
6000000927,2024,10,EXPLOIT$U,26/10/2024
6000000928,2024,10,EXPLOIT$U,26/10/2024
6000000929,2024,10,EXPLOIT$U,26/10/2024
6000000930,2024,10,EXPLOIT$U,26/10/2024
6000000931,2024,10,EXPLOIT$U,26/10/2024
6000000932,2024,10,EXPLOIT$U,26/10/2024
6000000933,2024,10,EXPLOIT$U,26/10/2024
6000000934,2024,10,EXPLOIT$U,26/10/2024
6000000935,2024,10,EXPLOIT$U,26/10/2024
6000000936,2024,10,EXPLOIT$U,26/10/2024
6000000937,2024,10,EXPLOIT$U,26/10/2024
6000000938,2024,10,EXPLOIT$U,26/10/2024
6000000939,2024,10,EXPLOIT$U,26/10/2024
6000000940,2024,10,EXPLOIT$U,26/10/2024
6000000941,2024,10,EXPLOIT$U,26/10/2024
6000000942,2024,10,EXPLOIT$U,26/10/2024
6000000943,2024,10,EXPLOIT$U,26/10/2024
6000000944,2024,10,EXPLOIT$U,26/10/2024
6000000945,2024,10,EXPLOIT$U,26/10/2024
6000000946,2024,10,EXPLOIT$U,26/10/2024
6000000947,2024,10,EXPLOIT$U,26/10/2024
6000000948,2024,10,EXPLOIT$U,26/10/2024
6000000949,2024,10,W191062,28/10/2024
6000000950,2024,10,W191062,28/10/2024
6000000951,2024,10,W191062,28/10/2024
6000000952,2024,10,W191062,28/10/2024
6000000953,2024,10,W191062,28/10/2024
6000000954,2024,10,EXPLOIT$U,30/10/2024
6000000955,2024,10,EXPLOIT$U,30/10/2024
6000000956,2024,11,EXPLOIT$U,06/11/2024
6000000957,2024,11,EXPLOIT$U,06/11/2024
6000000958,2024,11,EXPLOIT$U,06/11/2024
6000000959,2024,11,EXPLOIT$U,06/11/2024
6000000960,2024,11,EXPLOIT$U,06/11/2024
6000000961,2024,11,EXPLOIT$U,06/11/2024
6000000962,2024,11,EXPLOIT$U,06/11/2024
6000000963,2024,11,EXPLOIT$U,08/11/2024
6000000964,2024,11,EXPLOIT$U,08/11/2024
6000000965,2024,11,EXPLOIT$U,08/11/2024
6000000966,2024,11,EXPLOIT$U,08/11/2024
6000000967,2024,11,EXPLOIT$U,08/11/2024
6000000968,2024,11,EXPLOIT$U,08/11/2024
6000000969,2024,11,EXPLOIT$U,08/11/2024
6000000970,2024,11,EXPLOIT$U,08/11/2024
6000000971,2024,11,EXPLOIT$U,08/11/2024
6000000972,2024,11,EXPLOIT$U,08/11/2024
6000000973,2024,11,EXPLOIT$U,08/11/2024
6000000974,2024,11,EXPLOIT$U,08/11/2024
6000000975,2024,11,EXPLOIT$U,09/11/2024
6000000976,2024,11,EXPLOIT$U,09/11/2024
6000000977,2024,11,EXPLOIT$U,12/11/2024
6000000978,2024,11,W191062,20/11/2024
6000000979,2024,11,EXPLOIT$U,21/11/2024
6000000980,2024,11,EXPLOIT$U,21/11/2024
6000000981,2024,11,EXPLOIT$U,22/11/2024
6000000982,2024,11,EXPLOIT$U,22/11/2024
6000000983,2024,11,EXPLOIT$U,22/11/2024
6000000984,2024,11,EXPLOIT$U,22/11/2024
6000000985,2024,11,EXPLOIT$U,22/11/2024
6000000986,2024,11,EXPLOIT$U,22/11/2024
6000000987,2024,11,EXPLOIT$U,22/11/2024
6000000988,2024,11,EXPLOIT$U,22/11/2024
6000000989,2024,11,EXPLOIT$U,22/11/2024
6000000990,2024,11,EXPLOIT$U,22/11/2024
6000000991,2024,11,EXPLOIT$U,22/11/2024
6000000992,2024,11,EXPLOIT$U,22/11/2024
6000000993,2024,11,EXPLOIT$U,22/11/2024
6000000994,2024,11,EXPLOIT$U,22/11/2024
6000000995,2024,11,EXPLOIT$U,22/11/2024
6000000996,2024,11,EXPLOIT$U,22/11/2024
6000000997,2024,11,EXPLOIT$U,22/11/2024
6000000998,2024,11,EXPLOIT$U,22/11/2024
6000000999,2024,11,EXPLOIT$U,26/11/2024
6000001000,2024,11,EXPLOIT$U,26/11/2024
6000001001,2024,11,EXPLOIT$U,28/11/2024
6000001002,2024,11,EXPLOIT$U,28/11/2024
6000001003,2024,11,EXPLOIT$U,28/11/2024
6000001004,2024,11,EXPLOIT$U,28/11/2024
6000001005,2024,11,EXPLOIT$U,28/11/2024
6000001006,2024,11,EXPLOIT$U,28/11/2024
6000001007,2024,11,EXPLOIT$U,28/11/2024
6000001008,2024,11,EXPLOIT$U,28/11/2024
6000001009,2024,11,EXPLOIT$U,28/11/2024
6000001010,2024,11,EXPLOIT$U,28/11/2024
6000001011,2024,11,EXPLOIT$U,28/11/2024
6000001012,2024,11,EXPLOIT$U,28/11/2024
6000001013,2024,11,EXPLOIT$U,28/11/2024
6000001014,2024,11,EXPLOIT$U,28/11/2024
6000001015,2024,11,EXPLOIT$U,28/11/2024
6000001016,2024,11,EXPLOIT$U,28/11/2024
6000001017,2024,11,W191062,29/11/2024
6000001018,2024,11,W191062,29/11/2024
6000001019,2024,11,W191062,29/11/2024
6000001020,2024,11,W191062,29/11/2024
6000001021,2024,12,EXPLOIT$U,03/12/2024
6000001022,2024,12,EXPLOIT$U,03/12/2024
6000001023,2024,12,EXPLOIT$U,03/12/2024
6000001024,2024,12,EXPLOIT$U,03/12/2024
6000001025,2024,12,EXPLOIT$U,03/12/2024
6000001026,2024,12,EXPLOIT$U,06/12/2024
6000001027,2024,12,EXPLOIT$U,06/12/2024
6000001028,2024,12,EXPLOIT$U,06/12/2024
6000001029,2024,12,EXPLOIT$U,06/12/2024
6000001030,2024,12,EXPLOIT$U,06/12/2024
6000001031,2024,12,EXPLOIT$U,06/12/2024
6000001032,2024,12,EXPLOIT$U,06/12/2024
6000001033,2024,12,EXPLOIT$U,06/12/2024
6000001034,2024,12,EXPLOIT$U,06/12/2024
6000001035,2024,12,EXPLOIT$U,10/12/2024
6000001036,2024,12,EXPLOIT$U,10/12/2024
6000001037,2024,12,EXPLOIT$U,12/12/2024
6000001038,2024,12,EXPLOIT$U,12/12/2024
6000001039,2024,12,EXPLOIT$U,12/12/2024
6000001040,2024,12,EXPLOIT$U,12/12/2024
6000001041,2024,12,EXPLOIT$U,12/12/2024
6000001042,2024,12,W191062,17/12/2024
6000001043,2024,12,W191062,17/12/2024
6000001044,2024,12,EXPLOIT$U,18/12/2024
6000001045,2024,12,EXPLOIT$U,18/12/2024
6000001046,2024,12,EXPLOIT$U,19/12/2024
6000001047,2024,12,EXPLOIT$U,19/12/2024
6000001048,2024,12,EXPLOIT$U,21/12/2024
6000001049,2024,12,EXPLOIT$U,21/12/2024
6000001050,2024,12,EXPLOIT$U,24/12/2024
6000001051,2024,12,EXPLOIT$U,24/12/2024
6000001052,2024,12,EXPLOIT$U,24/12/2024
6000001053,2024,12,EXPLOIT$U,24/12/2024
6000001054,2024,12,W191062,24/12/2024
6000001055,2024,12,W191062,27/12/2024
6000001056,2024,12,W191062,27/12/2024
6000001057,2024,12,W191062,27/12/2024
6000001058,2024,12,EXPLOIT$U,28/12/2024
6000001059,2024,12,EXPLOIT$U,28/12/2024
6000001060,2024,12,EXPLOIT$U,01/01/2025
6000001061,2024,12,W191062,02/01/2025
7162000331,2024,1,W135268,12/01/2024
7162000332,2024,1,W135268,12/01/2024
7162000333,2024,1,W135268,12/01/2024
7162000334,2024,1,W135268,12/01/2024
7162000335,2024,1,W135268,12/01/2024
7162000336,2024,1,EXPLOIT$U,02/01/2024
7162000337,2024,1,EXPLOIT$U,02/01/2024
7162000338,2024,1,EXPLOIT$U,08/01/2024
7162000339,2024,1,EXPLOIT$U,09/01/2024
7162000340,2024,1,EXPLOIT$U,09/01/2024
7162000341,2024,1,EXPLOIT$U,09/01/2024
7162000342,2024,1,EXPLOIT$U,16/01/2024
7162000343,2024,1,EXPLOIT$U,17/01/2024
7162000344,2024,1,EXPLOIT$U,17/01/2024
7162000345,2024,1,W135268,22/01/2024
7162000346,2024,1,W135268,22/01/2024
7162000347,2024,1,EXPLOIT$U,22/01/2024
7162000348,2024,1,EXPLOIT$U,22/01/2024
7162000349,2024,1,EXPLOIT$U,22/01/2024
7162000350,2024,1,W129120,24/01/2024
7162000351,2024,1,W129120,24/01/2024
7162000352,2024,1,W129120,24/01/2024
7162000353,2024,1,W129120,24/01/2024
7162000354,2024,1,W135268,24/01/2024
7162000355,2024,1,W135268,24/01/2024
7162000356,2024,1,W129120,25/01/2024
7162000357,2024,2,EXPLOIT$U,01/02/2024
7162000358,2024,2,EXPLOIT$U,01/02/2024
7162000359,2024,2,EXPLOIT$U,01/02/2024
7162000360,2024,2,EXPLOIT$U,01/02/2024
7162000361,2024,2,EXPLOIT$U,01/02/2024
7162000362,2024,2,EXPLOIT$U,01/02/2024
7162000363,2024,2,EXPLOIT$U,02/02/2024
7162000364,2024,2,EXPLOIT$U,02/02/2024
7162000365,2024,2,EXPLOIT$U,05/02/2024
7162000366,2024,2,EXPLOIT$U,09/02/2024
7162000367,2024,2,EXPLOIT$U,09/02/2024
7162000368,2024,2,EXPLOIT$U,09/02/2024
7162000369,2024,2,W135268,16/02/2024
7162000370,2024,2,EXPLOIT$U,17/02/2024
7162000371,2024,2,EXPLOIT$U,19/02/2024
7162000372,2024,2,W135268,22/02/2024
